sex,age,field,language,education,paranormal,toss.K,toss.RT,grid.K,grid.RT,guess.K,guess.RT,roll.K,roll.RT,spot.K,spot.RT,K,toss,guess,roll,spot,grid,RT
male,56.16438356,humanities,english,6,0,0.500223415,26.9,1.773448729,39.6,-3.768529029,36,1.721647161,14.1,1.564181904,9.2,0.358194436,1001110011,5454445454,1542613412,7854951732,111001010,125.8
female,29.04657534,science,french,7,0,1.22902119,11.4,-0.688451355,10.5,0.352904157,16.4,0.807655947,15.3,0.610840418,10.2,0.462394071,1011110010,4342313432,5325634226,8246526836,11100000,63.8
male,30.96712329,other,german,4,5,-0.590539089,12.4,-3.040965737,9.9,1.523786971,22.8,0.840130398,9.2,1.340531856,8.6,0.01458888,1.10101E+11,4252314251,6241566153,5734183495,0,62.9
female,23.50684932,humanities,german,6,0,-4.415494561,12.3,-0.688451355,8,2.076435944,18.3,1.654179243,12.1,2.244683152,10.8,0.174270485,0,1234543215,1352426435,5214379685,10001001,61.5
female,47.66849315,0,german,3,2,0.727732527,8.9,-0.252960072,22.6,2.130581089,25.6,1.899944893,14.2,1.002697454,34.5,1.101599178,11000010101,3512415532,6253144356,8426599375,10100010,105.8
male,46.93424658,science,german,6,0,-0.585360735,18,-0.596190895,16,1.059397508,24.9,1.182346291,16.9,1.483446932,16.6,0.50872782,1010111011,2324531214,2423514635,4785152698,1101110,92.4
male,30.69315068,science,german,6,0,-0.585360735,10.2,0.35618483,43.1,0.79171143,14.8,1.506322698,16.4,1.390732856,13.5,0.691918216,1010111011,4223532435,5165322451,9162745366,101010110,98
male,43.22739726,science,german,6,1,1.22902119,7.8,1.821416993,7.8,0.870640994,18.2,0.832420985,11.3,0.498940104,12.4,1.050488053,1011000110,3253421425,5236141244,9671258425,10001101,57.5
male,45.03013699,science,german,6,0,-0.590539089,9.2,1.773448729,8.6,-5.357978688,14.3,0.940279299,8.5,1.354450525,11.7,-0.376067845,1.10101E+11,2333555555,5132616624,8364772698,1101011,52.3
male,35.8630137,0,german,3,4,-0.711381115,14.5,-1.126483048,8.2,0.731738074,16.4,-0.206473451,10.4,-2.16030886,10.5,-0.69458168,1000011010,5224152311,5226542266,8334479494,110111101,60
male,34.94794521,0,german,3,0,0.360140724,8.1,-0.791814807,13.2,1.943868759,12.5,1.199749391,11.1,1.625271812,9.4,0.867443176,1001100111,3254212435,1153462345,5368749617,111001101,54.3
male,21.31232877,science,german,4,1,1.701194572,8.3,-0.956960541,19.6,1.225045738,15.1,-0.268891503,8.5,0.905097533,9.6,0.52109716,1011101000,2335143342,5513344425,5267485542,101101110,61.1
female,5.945205479,0,french,0,1,-1.150341327,43.3,-0.252960072,50.1,1.90242921,67,1.883502543,27.3,1.449211203,22.7,0.766368311,10101000101,4325124534,6541236456,5895621487,101010111,210.4
male,47.94520548,science,german,7,0,0.225944088,17.6,1.036960055,7.3,0.149535886,10.8,1.066255107,13.6,1.524515389,12.2,0.800642105,1011000100,5411122334,5241463362,5146785246,100010101,61.5
male,37.6,other,german,6,0,-1.256703796,7.8,-0.490516869,9.2,-2.193116338,17.3,1.093804069,7.3,0.571176611,9.6,-0.455071265,1000110111,2345122222,2312564452,5485639562,11110,51.2
female,33.16986301,other,german,4,0,0.404517268,18.1,0.35618483,23.6,0.089053086,25.2,1.619939856,21.6,2.112791718,18.5,0.916497352,1.1101E+11,2142521321,2653516422,4967815624,100011101,107
male,29.71232877,other,german,6,0,1.19276816,20.3,1.821416993,12.8,1.013431303,15.7,0.9465234,15.7,0.956276486,16.9,1.186083268,11000101110,4144215324,6214215316,8473468156,100001110,81.4
female,33.4109589,0,german,3,0,-0.980687428,4.2,0.35618483,8.8,1.489032034,9.2,0.719849081,4.4,1.557376733,5.9,0.62835105,10000101011,3542322145,5235562146,5623548912,100011101,32.5
female,28.30958904,science,other,7,0,0.277309179,16,1.773448729,35.6,1.682402919,18.5,1.963391645,10.8,1.925838252,8.2,1.524478145,1000011111,2412135241,5236154253,8245761395,111100010,89.1
female,66.53424658,science,spanish,6,0,0.225944088,19.3,-3.040965737,15.2,0.121282842,15.6,1.891699466,6.7,1.529146619,8.5,0.145421456,1.00111E+11,4513242432,6245136264,8497621974,0,65.3
male,49.18356164,science,german,5,1,-0.79783041,10.8,0.068744507,11.9,1.260768763,19.3,1.084560433,10.4,1.411412991,9.8,0.605531257,1.1011E+11,4233115434,5435266254,5384765986,101010101,62.2
male,54.93424658,science,french,4,0,1.390181916,14.5,-0.47314368,17.2,1.146310183,16.6,1.19226429,13.4,1.27226693,13.9,0.905575928,1100111001,1342245411,5136345165,6138576962,1101111,75.6
male,35.82191781,science,german,7,0,-1.010668449,18.1,0.20659518,18.4,0.594748293,35,0.47795648,30.1,1.442481497,16.6,0.3422226,101111011,4223124433,2545516242,5486257315,101001100,118.2
female,40.81369863,science,french,7,2,0.142399046,14.3,-0.179909136,30.9,0.072473728,11.1,1.606476245,8.9,0.298677221,11.5,0.388023421,110001111,2232513343,2553124356,1845696625,1100110,76.7
male,54.04383562,humanities,spanish,6,0,0.727732527,9.2,-3.040965737,18.1,1.515013786,25.2,0.845940579,7.2,1.645766647,12.7,0.33869756,11010111,1234452341,1545236265,7563158964,0,72.4
male,39.7890411,other,german,6,0,-1.283928445,20.9,0.189437849,10.3,1.264393743,21.1,1.560352362,26.1,1.184458672,16.3,0.582942836,1.101E+11,5345214523,4316421653,5327243986,101110011,94.7
female,24.14246575,other,spanish,5,0,-0.635883352,48.1,0.089538752,29,-0.028502393,35.8,0.698735451,28.5,2.143107142,11.9,0.45339912,1.0011E+11,2455534224,3646135251,5624789316,11000010,153.3
male,47.55342466,science,german,7,0,-0.369969093,12.9,1.336502127,26.9,0.113538835,19.1,1.325325303,6,2.171391676,6.6,0.91535777,1.11001E+11,3254441122,5142645233,8579614285,10100110,71.5
female,52.76438356,science,other,6,3,-0.061574949,20.8,-3.040965737,18.9,1.434401055,52.5,1.119544855,14.7,1.643423961,19.8,0.218965837,111010010,1352314352,5221366421,8726418792,0,126.7
female,24.20821918,0,english,3,0,0.64551536,9.3,-0.596190895,13.8,1.264393743,15.6,0.865484699,9.7,-15.15284495,5.9,-2.59472841,10001100101,2453212343,1563332465,5555555555,110010001,54.3
female,24.97534247,other,german,6,0,-1.283928445,20,1.336502127,12.8,0.12751027,24.7,1.475492393,26.6,1.488238889,18.2,0.628763047,1.101E+11,1314253425,3146552411,8456219588,101011001,102.3
female,37.90684932,humanities,spanish,6,NA,1.435280313,11.9,-1.126483048,14.2,1.743165665,21.2,1.433444761,8.5,0.573206119,6.2,0.811722762,1011000011,2354125433,5345266413,8326623591,10000100,62
male,41.18630137,science,spanish,6,0,1.701194572,17.8,-0.956960541,11.6,-0.599774697,22.4,0.597714931,14,-0.169583284,14.2,0.114518196,1011101000,4421544244,6632566124,5835871598,111100011,80
female,33.87123288,humanities,german,6,0,-0.590539089,29.5,-0.596190895,17.6,1.484750062,20.8,0.637248729,33,1.557967299,10.6,0.498647221,1.10101E+11,5233431523,5541366265,2867451395,1011100,111.5
male,27.22191781,science,german,6,0,0.213536737,21.1,1.821416993,31.3,-0.404403196,26,1.475492393,13.4,1.318494052,11.1,0.884907396,101101101,2242325212,2436122513,5198571426,10001101,102.9
male,24.16712329,0,german,3,0,-0.888176906,6.8,1.821416993,9,0.18163941,17.5,0.187127095,12.5,1.159607681,11,0.492322855,10100011101,2435321532,4436522125,5368775261,101001010,56.8
male,26.28493151,0,german,3,0,1.266754339,15,-1.210243675,13.3,1.2356635,19.3,2.029865597,7.6,0.234996442,10.5,0.71140724,11010100011,1542415234,5132346125,5214231473,100010,65.7
male,39.8739726,humanities,german,6,0,0.131057385,16.6,-3.040965737,14.7,1.16303933,29.4,0.948611,16.9,1.351346642,10.3,0.110617724,1010011,4351254325,2251643324,1862359774,0,87.9
female,44.03013699,other,english,6,3,-0.258636645,25,-0.688451355,37.9,1.484750062,36.5,0.408195614,35.4,1.682939824,13.9,0.5257595,1001111010,2431235432,5234521622,6857952368,110110101,148.7
male,39.32054795,humanities,german,7,0,0.225944088,17.1,0.145914825,10,-0.000416305,30.5,0.035962254,32,0.690321206,18.5,0.219545213,1000110100,4543122213,5226632433,8825144926,11100101,108.1
female,55.39452055,science,english,6,3,0.891969241,10.1,0.35618483,7.9,1.667631154,10.7,1.967725935,7.1,1.893948021,7.2,1.355491836,11100101001,4315234543,5236411253,1538795462,10100011,43
male,28.66849315,science,english,6,1,-1.616294023,21.8,0.145914825,20.4,-4.63724344,16,0.726958653,18.8,1.441248606,10.6,-0.787883076,1.0001E+11,3245444444,4351124612,5234567319,101001110,87.6
male,33.75342466,science,french,6,0,-1.616294023,14.1,1.821416993,9.9,1.577661317,18.4,1.703573328,15.4,1.297264883,10.8,0.9567245,1.0001E+11,2423515234,2651342613,5644182673,110011100,68.6
male,58.04109589,science,english,7,0,0.706482538,8.5,1.036960055,20.2,-7.823521473,14.5,1.606476245,9.7,1.639527355,11.8,-0.566815056,11001110011,4122222222,5314263556,6517854639,1010101,64.7
male,31.43287671,other,german,6,0,-0.818235958,9.6,1.821416993,27.6,1.001434082,20.7,0.978170626,13.8,1.381351602,13.6,0.872827469,1.10001E+11,4225124355,5365125421,6182496183,110001100,85.3
female,52.72876712,humanities,spanish,6,0,-0.693076878,27.2,-0.780898258,19.8,-0.363850366,36,0.08006318,11.8,1.271285184,10.9,-0.097295428,1.11111E+11,5254552141,2513222543,7586324458,111000111,105.7
female,34.44657534,humanities,french,6,3,0.483568302,10.3,1.269405268,9.2,1.873591298,12.7,1.367007562,8.9,1.181214627,11.7,1.234957411,11000110101,4534152431,1545265324,4857142436,100001100,52.8
male,64.90958904,science,german,6,0,-0.553666186,6.3,-3.040965737,14.4,0.6743221,18.6,0.339060755,8.1,0.621602295,16.2,-0.391929354,100011010,2325312335,2256546335,9985632544,0,63.6
male,39.85205479,humanities,spanish,7,1,-0.742566418,29.2,1.466399166,18.3,-1.280398721,22.8,1.664617291,16.5,1.837373764,14.3,0.589085017,1010101111,3214353333,4365126541,5812946237,11100011,101.1
male,60.49863014,0,spanish,3,0,-0.251212237,16.7,0.010229046,14.4,1.354455979,15.8,0.952795607,11.7,-0.010979588,11.8,0.411057761,11010110010,1235213432,1153645625,1223687665,1101101,70.4
male,52.86027397,humanities,french,5,1,0.374697463,12.5,1.821416993,17.6,1.389845203,13.1,0.222654923,12,1.374910251,11.5,1.036704967,11101001011,4315524313,5224642334,5782324819,10001101,66.7
male,42.88493151,science,german,6,0,0.685710118,10.4,-0.596190895,20.8,1.113462724,20.8,0.863517906,21.7,0.478234382,12.9,0.508946847,1001111001,5412134544,5223644653,5784312214,1110100,86.6
male,47.74794521,other,german,6,0,0.014702021,11.5,1.773448729,20,2.261006722,20.2,2.338542444,16.1,1.667487544,16.6,1.611037492,10010100111,2351342531,5362412365,5236817489,1101011,84.4
male,22.16712329,humanities,spanish,5,1,0.153881601,12.8,0.20659518,10.2,0.605832134,17.8,0.237625233,10.7,0.558126694,10.8,0.352412168,1011101110,3233145413,2522644316,5438336271,11110010,62.3
male,26.3369863,science,german,6,0,1.907453695,13.4,0.35618483,16.3,-9.982032341,12.6,0.247695542,13.6,0.624506355,12.6,-1.369238384,1011100101,1111111111,1156522344,5627895533,1110101,68.5
male,45.09315068,science,german,7,0,0.404517268,13.3,-1.210243675,13.7,-0.038195754,16,1.121908677,14.3,0.94709753,17.7,0.245016809,1.1101E+11,3235431433,5224132541,5618244692,111011101,75
female,44.15890411,humanities,french,4,3,-0.635883352,26.8,-3.040965737,17.3,1.550454755,25.8,1.924978014,16.8,1.57474468,8.4,0.274665672,1.0011E+11,2433125453,1513623415,2658423987,0,95.1
male,38.4739726,science,french,6,1,-4.415494561,19.6,-3.040965737,9.6,-9.982032341,16.4,-11.37692329,5.6,-15.15284495,6.2,-8.793652177,0,4444444444,5555555555,5555555555,0,57.4
female,31.76438356,science,french,7,0,0.225944088,10.6,1.821416993,12.5,-9.982032341,16.9,0.861553884,12.1,0.754664422,11.8,-1.263690591,11100100010,4444444444,1533215413,5265195321,10011101,63.9
male,36.81369863,science,german,6,0,1.907453695,11.4,0.35618483,18.6,1.05317727,20.1,0.802002905,8.9,0.611640962,12.5,0.946091932,1011100101,2433542241,2335114266,5244966517,1101010,71.5
male,45.29589041,science,german,7,0,0.374697463,11.4,1.773448729,11.6,0.122837001,18.2,1.369831216,10.7,0.972977644,15.2,0.922758411,1011100100,5452444215,5542661543,1468263477,100010110,67.1
male,35.45479452,other,german,4,0,0.685710118,10.9,1.773448729,15.5,1.413965472,18.2,1.001844094,8.9,0.906841097,9.9,1.156361902,1001100101,4423512324,3541564113,8716835957,101110000,63.4
male,36.3369863,science,german,7,0,0.665394272,6.9,-0.956960541,4.6,1.764044828,18,1.006191907,6.1,1.187942005,10.7,0.733322494,10010110001,3421135423,5244661255,3648739619,11101101,46.3
male,26.27123288,science,spanish,7,0,-1.04918793,20.1,1.821416993,16.5,1.476226748,29.4,1.563596771,10.5,1.837373764,10.6,1.129885269,10101011001,1234312541,6154325411,7658315429,101110010,87.1
male,48.47945205,science,german,7,0,-0.273308918,17.3,1.336502127,27.8,0.397922691,18.9,0.798246911,24.2,1.911666054,36.1,0.834205773,101101100,2541134115,5141361533,8524139458,111010001,124.3
female,34.67671233,humanities,german,6,0,-0.445466857,11.5,1.821416993,8.6,1.370069824,17.7,1.341848891,10.7,1.86630319,11.8,1.190834408,11101001001,4234451423,2561245653,5268475963,10011101,60.3
female,25.33972603,science,german,4,0,0.404517268,11.5,1.821416993,16.2,1.692341555,18.9,1.871296863,9.7,2.054701956,10.9,1.568854927,10001011110,3452135421,1234565432,5143298674,101110010,67.2
female,24.78356164,humanities,german,4,0,0.665394272,12.3,-3.040965737,13.7,1.319972981,9.3,-1.508603498,10.3,1.03489372,9,-0.305861652,110101110,3235411223,2411134666,5245786459,0,54.6
female,49.26575342,other,german,4,0,-0.251212237,12.4,-0.47314368,26.8,0.568513456,40.4,0.969660841,14.3,1.707305978,12.9,0.504224872,1011110100,1145134512,3415426322,6249863741,1011000,106.8
male,33.88219178,science,german,6,0,1.907453695,11.6,1.821416993,6.5,0.739090298,20,1.457316401,10.7,1.386629814,8.3,1.46238144,1011100101,3341254414,4332513264,6582429681,10110101,57.1
male,23.71506849,humanities,german,4,0,0.251269885,6,-3.040965737,4.9,1.52819509,4.9,1.823515967,4.3,1.606568176,6.6,0.433716676,10110010011,1243215345,4516326512,5413287658,0,26.7
male,35.6109589,science,german,7,0,1.060495216,16.1,1.821416993,15.1,-4.270502937,26.2,1.619939856,14.6,1.943548639,15.2,0.434979553,1011101001,1432555555,6241512543,9572486325,101011010,87.2
male,33.87945205,science,french,6,0,0.331697441,7.6,0.35618483,18.6,-1.57308951,16.3,1.633534822,15.3,1.549572947,7.4,0.459580106,1011100110,3433323533,5364415231,5394742168,101010110,65.2
female,31.96986301,science,german,6,2,1.390181916,31.7,1.821416993,33.8,1.823189941,27.7,1.668114088,31.6,1.925838252,13.7,1.725748238,1011010111,1423154213,2433615241,6175286493,100011110,138.5
male,40.22739726,other,german,6,0,-0.301972727,24.6,1.036960055,10.5,-0.878829848,25.2,1.469407349,21.8,1.841803015,12.2,0.633473569,11100100100,3334233243,2534521563,7258641985,1010101,94.3
male,33.76712329,0,spanish,7,0,0.131057385,12.2,-0.956960541,18.2,1.550454755,12.3,1.454309986,5.2,1.183415201,7.5,0.672455357,1100100101,3245134212,1625436525,5415267832,101101110,55.4
female,34.15616438,other,french,6,3,1.701194572,17.9,0.35618483,35,1.908271645,27.3,0.995347705,17,2.007577919,13.3,1.393715334,1011101000,2534213542,3252341462,5248175392,110001010,110.5
male,25.33972603,science,german,5,0,1.532668597,9.4,-3.040965737,11.5,1.550454755,21.5,1.398386989,10.5,0.767099047,14.1,0.44152873,1110111000,4233512245,5622431255,1963874457,0,67
female,36.18356164,science,german,6,0,0.435331247,6.3,-1.932211616,12.2,0.32551313,18.4,-5.584759058,4.4,0.896986796,9.5,-1.1718279,11001111110,3323554112,1111114566,4541263541,11111111,50.8
male,40.59178082,humanities,german,6,0,-1.083140568,13.1,-0.956960541,10.3,1.393835366,19.6,1.386894363,7.9,1.149143094,11.9,0.377954343,10100101101,4253142513,4351162524,8135772845,101101011,62.8
female,29.49863014,science,german,7,0,1.266754339,8.9,1.336502127,9.2,0.121282842,19.4,1.194754859,8.1,2.141168,11.3,1.212092433,1110101001,3421524152,3255143662,5267914365,10100110,56.9
male,51.49589041,science,spanish,6,0,1.060495216,21.4,-0.729549989,27.3,0.575024407,27.2,2.05274744,14.2,1.999894425,17.9,0.9917223,11010001011,2333445213,2451356423,4752693851,100111001,108
female,40.58356164,humanities,french,5,5,0.201293726,10.4,0.145914825,4.8,0.900781559,17.4,1.404169042,7,1.210187229,11.1,0.772469276,11100110110,3553422314,1663534215,5396683157,110001101,50.7
male,79.94520548,humanities,spanish,7,0,-4.415494561,28.6,-3.040965737,7.4,1.257153515,13.2,0.345821918,11.5,0.907034948,10.7,-0.989289983,0,3145342134,1236526126,7856198562,0,71.4
female,48.11780822,science,english,7,0,1.060495216,10.7,-0.596190895,9.9,0.827970364,20,0.940279299,18.3,1.268343679,7.6,0.700179533,1011101001,2451123512,1455614231,6517845696,11001110,66.5
male,23.28493151,other,spanish,6,1,1.347181894,18.5,-0.179909136,24.3,0.854480651,16.7,2.338542444,7.2,1.841803015,9.6,1.240419774,1101111001,4552145243,1532462531,8425761952,11001100,76.3
male,50.46575342,other,german,4,4,-0.004965397,10.3,-0.252960072,9.8,-0.286940055,9.9,0.57196874,12.6,0.972573078,6.5,0.199935259,11011000111,3422334134,1532264144,8639954175,10100010,49.1
male,41.6109589,science,german,6,0,1.060495216,12.4,0.35618483,11.3,1.126505722,11.9,0.454312682,9.4,1.484150701,11,0.89632983,11110001101,4251322245,5246124555,5341766895,11100010,56
male,NA,0,german,0,0,-0.369969093,42.4,-1.126483048,28.9,-1.794045319,79.2,-3.669427582,43.5,-12.48233388,23.9,-3.888451784,1.11001E+11,1111213534,2266645555,5555555588,11111101,217.9
female,41.56986301,science,german,7,0,0.238520252,30.2,1.821416993,36.3,1.116711649,21.1,1.843225955,16.4,0.474859089,9.1,1.098946788,1000110110,5412543415,3516264352,8569887258,10001101,113.1
female,7.750684932,0,german,0,0,0.500223415,23.2,-2.023993528,24.9,0.729296225,12.1,1.271620277,21,0.187895109,20.6,0.1330083,1.10011E+11,2234551133,6543211234,5123558236,10000000,101.8
male,42.35890411,science,german,7,0,0.374697463,14.6,1.773448729,24.8,0.291598942,31,0.506564709,22.7,0.767896152,14.3,0.742841199,11101001011,1422513334,1553414233,5245874286,10001111,107.4
male,54.7369863,0,english,3,1,0.389487119,35.7,0.781777371,11,1.986624066,37.9,1.823515967,32.3,1.803081216,22.6,1.356897148,1010001101,2351245321,2534612431,1796578241,111011010,139.5
female,48.86027397,science,english,6,1,-1.283928445,38.9,1.821416993,29.2,1.72260528,55.7,1.284853738,43.4,1.723820841,16.4,1.053753681,1.101E+11,4153241253,4214652331,6178249652,10011101,183.6
male,19.57260274,science,other,4,1,0.972396797,11.9,0.20659518,19.8,-0.3832119,18.6,0.657444343,14.7,0.883753687,11.3,0.467395621,11001011000,3234535344,6165232554,8626519568,10011110,76.3
male,33.02191781,humanities,german,7,0,0.944802694,12.8,1.336502127,12.6,-0.591565995,10,0.800123642,9.1,1.433871833,9.5,0.78474686,1011010011,4231532222,4251136651,8526671945,11101000,54
male,38.51506849,0,spanish,3,1,-0.801947717,12.3,-3.040965737,5.3,2.151460252,14.3,1.041471588,10,1.700004293,8,0.210004536,11011010110,3451223415,2566455231,4836278965,0,49.9
male,36.28493151,science,german,6,1,-0.301972727,15.4,-0.596190895,37.3,1.657872568,21.1,0.599339972,34.9,1.548104941,10.7,0.581430772,1.0111E+11,3251122435,3135244614,5618574361,11001110,119.4
female,32.73424658,humanities,german,6,4,-0.140475941,9,0.35618483,7.3,1.61953036,11.5,-1.39482548,4.2,0.586226923,11.9,0.205328139,11010100100,4252143254,5246356666,5735914323,101011100,43.9
female,43.6630137,0,german,3,3,1.907453695,23.7,-2.438154003,28,1.264393743,26.9,-0.021442918,13.5,1.359247918,22.5,0.414299687,11000010111,2345331224,5211145363,5415896257,111101111,114.6
female,41.49041096,science,english,7,5,0.389487119,13.7,-0.265943141,10.3,1.362240273,15.7,0.664241785,20.1,1.486263932,14,0.727257994,1000011011,3442125423,2544513154,5297871245,101001101,73.8
